RECORD_ID,EQUIPMENT_ID,BRANCH_ID,MAINTENANCE_TYPE,DESCRIPTION,SCHEDULED_DATE,START_DATE,COMPLETION_DATE,LABOR_HOURS,PARTS_COST,LABOR_COST,TOTAL_COST,TECHNICIAN_NAME,STATUS,_SOURCE_TABLE,_ROW_HASH,_LOADED_AT,_SOURCE_SYSTEM,_IS_CURRENT,_VALID_FROM,_VALID_TO
MR-042310,EQ-012988,BR-01073,CORRECTIVE,Corrective maintenance - Slide Rail System,2025-04-06,2025-04-09,2025-04-09,1.7,3145.94,215.96,3361.9,Brandy Craig,COMPLETED,UR_MAINTENANCE_RECORDS,761d0308e619a561067eb2bfab4e492ecdc903cbefb1cd276939690816e11a4a,2026-03-20T07:54:08.541791,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.541791,9999-12-31T00:00:00
MR-042311,EQ-014498,BR-01019,EMERGENCY,Emergency maintenance - Boom Lift 60ft Straight,2025-10-01,2025-10-01,2025-10-01,1.1,3476.82,142.89,3619.71,Jennifer Soto,COMPLETED,UR_MAINTENANCE_RECORDS,19f3259ee1f9cd48c5d424b2ab8cac35e1c80879070881b40efa2c787f583fe3,2026-03-20T07:54:08.541857,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.541858,9999-12-31T00:00:00
MR-042312,EQ-012653,BR-01028,INSPECTION,Inspection maintenance - Boom Lift 46ft Straight,2026-01-01,2026-01-01,2026-01-02,19.8,0.0,2602.3,2602.3,Paul Werner,COMPLETED,UR_MAINTENANCE_RECORDS,da169ea74fdc8e82a85f973f251829cc67cb27c8d9fa1ec3e4a5de30d975cfc5,2026-03-20T07:54:08.541922,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.541923,9999-12-31T00:00:00
MR-042313,EQ-011924,BR-01068,PREVENTIVE,Preventive maintenance - Rough Terrain Forklift,2025-06-24,2025-06-26,2025-06-26,6.2,2895.12,858.23,3753.35,Jennifer Price,COMPLETED,UR_MAINTENANCE_RECORDS,119b97f1b4cace3f781b2fc4dd06fe74588ffefd68c37e8070b8d586dc3aeed9,2026-03-20T07:54:08.541989,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.541989,9999-12-31T00:00:00
MR-042314,EQ-014353,BR-01009,CORRECTIVE,Corrective maintenance - Air-Cooled Chiller 5T,2025-05-04,2025-05-06,2025-05-08,18.8,85.3,2793.12,2878.42,Edwin Dunn,COMPLETED,UR_MAINTENANCE_RECORDS,cc74d113a903ac9bb501a2b764977d3521514f2ba3b651f66c29eaba0c075e49,2026-03-20T07:54:08.542054,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.542055,9999-12-31T00:00:00
MR-042315,EQ-010571,BR-01031,PREVENTIVE,Preventive maintenance - Excavator 30T,2025-12-20,2025-12-22,2025-12-22,16.6,3882.12,2232.57,6114.69,Robert Singh,COMPLETED,UR_MAINTENANCE_RECORDS,9659419873447c8e4295773242f8246232d4c1144a0467b3fc8a22f2aba0e817,2026-03-20T07:54:08.542113,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.542114,9999-12-31T00:00:00
MR-042316,EQ-014732,BR-01097,PREVENTIVE,Preventive maintenance - Hot Water Pressure Washer,2025-12-11,2025-12-12,2025-12-13,19.3,606.59,2052.49,2659.08,Cindy Munoz,COMPLETED,UR_MAINTENANCE_RECORDS,d7f2df73d809f8d7f7c71209b356b9ac6dc3a49133aaeb70d099a14314544cba,2026-03-20T07:54:08.542173,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.542174,9999-12-31T00:00:00
MR-042317,EQ-011675,BR-01018,INSPECTION,Inspection maintenance - Scissor Lift 26ft Rough Terrain,2025-11-10,2025-11-13,2025-11-15,12.6,0.0,1541.2,1541.2,Toni Alvarado,COMPLETED,UR_MAINTENANCE_RECORDS,b1ae9cb79abca9a73bd205353f7441c43b11507ab661e5ab87c320949fa1f6d9,2026-03-20T07:54:08.542233,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.542234,9999-12-31T00:00:00
MR-042318,EQ-013548,BR-01093,INSPECTION,Inspection maintenance - Scissor Lift 26ft Rough Terrain,2025-06-02,2025-06-02,2025-06-03,21.1,0.0,3092.41,3092.41,Thomas Davenport,COMPLETED,UR_MAINTENANCE_RECORDS,4b899501d60d7a41ce81e4ce44a2b83c5d17e715c20892204c585297986ea95d,2026-03-20T07:54:08.542291,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.542292,9999-12-31T00:00:00
MR-042319,EQ-014889,BR-01028,CORRECTIVE,Corrective maintenance - Boom Lift 46ft Straight,2025-05-19,2025-05-19,2025-05-20,5.3,4879.82,422.3,5302.12,Kenneth Kirby,COMPLETED,UR_MAINTENANCE_RECORDS,815cde40174703b09e24dffd9b119e85f7c897bd3a2404b9b0394899e6ebeb55,2026-03-20T07:54:08.542355,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.542356,9999-12-31T00:00:00
MR-042320,EQ-014473,BR-01045,CORRECTIVE,Corrective maintenance - Boom Lift 60ft Straight,2025-12-27,2025-12-30,2025-12-31,4.8,4227.6,553.34,4780.94,Dr. Ann Willis DDS,COMPLETED,UR_MAINTENANCE_RECORDS,cdc84ba149ee8896fb3081bfaa1cf9f3caa0189f032f649efb334bbc1826eec6,2026-03-20T07:54:08.542425,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.542425,9999-12-31T00:00:00
MR-042321,EQ-013625,BR-01014,CORRECTIVE,Corrective maintenance - Welder Generator 500A,2025-11-26,2025-11-28,2025-11-29,1.3,1588.66,148.04,1736.7,Dan Mejia,COMPLETED,UR_MAINTENANCE_RECORDS,159e7046a60f08bc8a7bb53adbf86de7568e262876b6de82ca3e46701d741f8b,2026-03-20T07:54:08.542495,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.542496,9999-12-31T00:00:00
MR-042322,EQ-012692,BR-01064,PREVENTIVE,Preventive maintenance - Telehandler 6K 36ft,2026-03-08,2026-03-11,2026-03-11,3.9,2735.14,351.44,3086.58,Nancy Taylor,COMPLETED,UR_MAINTENANCE_RECORDS,b404fa919a232cfb1afc6cb59cdbffcbe19261f24de767296527e2e77fbfbe03,2026-03-20T07:54:08.542561,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.542561,9999-12-31T00:00:00
MR-042323,EQ-014516,BR-01069,PREVENTIVE,Preventive maintenance - Telehandler 10K 55ft,2025-08-17,2025-08-18,2025-08-19,18.2,2762.64,1567.45,4330.09,Howard Bryant,COMPLETED,UR_MAINTENANCE_RECORDS,2c79107299566448be27e668b3ad24e2749e7f5cc309b20dcd5cdae9b727aaad,2026-03-20T07:54:08.542619,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.542619,9999-12-31T00:00:00
MR-042324,EQ-014891,BR-01036,PREVENTIVE,Preventive maintenance - Rough Terrain Crane 30T,2025-07-14,2025-07-15,2025-07-15,10.6,4102.03,1194.09,5296.12,Melinda Porter,COMPLETED,UR_MAINTENANCE_RECORDS,c17e11bb478b3cc283f35830dde9e7c3a2fb5b9f704e55fcdf6ff2c2d674ed45,2026-03-20T07:54:08.542679,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.542679,9999-12-31T00:00:00
MR-042325,EQ-013722,BR-01039,PREVENTIVE,Preventive maintenance - Wheel Loader,2025-11-12,2025-11-13,2025-11-14,20.6,1456.3,2720.84,4177.14,Julian Cook,COMPLETED,UR_MAINTENANCE_RECORDS,9844d5ccfda69dfa12104e0b4b452187abde3cbf0eeb959cfed2df992c436fed,2026-03-20T07:54:08.542743,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.542744,9999-12-31T00:00:00
MR-042326,EQ-010620,BR-01006,CORRECTIVE,Corrective maintenance - Generator 100kW Diesel,2025-07-31,2025-08-02,2025-08-04,14.3,2119.43,1769.7,3889.13,Douglas Rodriguez,COMPLETED,UR_MAINTENANCE_RECORDS,e131ba5362ab1da8f88304e089339ad08bec134bd8eabbb573ddcb98ea9c7980,2026-03-20T07:54:08.542808,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.542809,9999-12-31T00:00:00
MR-042327,EQ-014933,BR-01029,EMERGENCY,Emergency maintenance - Wheel Loader,2025-10-23,2025-10-26,2025-10-27,1.5,4022.0,194.49,4216.49,Jason Griffith MD,COMPLETED,UR_MAINTENANCE_RECORDS,a095eff7f53b99a25eb8ed65e3c4bb5acb522aed31bb9c2b10d957f05bfe143c,2026-03-20T07:54:08.542875,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.542876,9999-12-31T00:00:00
MR-042328,EQ-010613,BR-01003,PREVENTIVE,Preventive maintenance - Rough Terrain Forklift,2025-04-03,2025-04-06,2025-04-08,14.0,4262.37,1924.27,6186.64,Kenneth Mercado,COMPLETED,UR_MAINTENANCE_RECORDS,15d346189ecbfb0170c68cef02e3cd2208a2c8bc954bcc3b9363dd3cde0d0822,2026-03-20T07:54:08.542942,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.542943,9999-12-31T00:00:00
MR-042329,EQ-014366,BR-01017,CORRECTIVE,Corrective maintenance - Boom Lift 80ft Straight,2025-03-26,2025-03-27,2025-03-29,4.0,4497.11,308.35,4805.46,Mike Bishop,COMPLETED,UR_MAINTENANCE_RECORDS,0f22876414658df86cae79b2762c92eda86e4f6bd67c7970998c5dae75226cf0,2026-03-20T07:54:08.543007,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.543007,9999-12-31T00:00:00
MR-042330,EQ-010967,BR-01060,INSPECTION,Inspection maintenance - Mini Excavator 4T,2025-07-21,2025-07-24,2025-07-25,3.5,0.0,475.77,475.77,Steven Harris,COMPLETED,UR_MAINTENANCE_RECORDS,f96570c1ba9341f7d2b6d534c84441314072d6da7e05a638144b804d3d1b13f2,2026-03-20T07:54:08.543068,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.543068,9999-12-31T00:00:00
MR-042331,EQ-013043,BR-01060,INSPECTION,Inspection maintenance - Generator 20kW Diesel,2025-08-17,2025-08-19,2025-08-21,14.2,0.0,1534.68,1534.68,Carrie Stark,COMPLETED,UR_MAINTENANCE_RECORDS,f1a0beb6d72d7e8b9f3063a51d3442f701d672ac539f37cc31a20626f480cfab,2026-03-20T07:54:08.543127,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.543128,9999-12-31T00:00:00
MR-042332,EQ-012926,BR-01032,PREVENTIVE,Preventive maintenance - Boom Lift 80ft Straight,2025-08-27,2025-08-30,2025-09-01,17.7,1498.34,2511.03,4009.37,David Decker MD,COMPLETED,UR_MAINTENANCE_RECORDS,2c7f9f99e6543ba00488fb3c010ede09aefe0aff95aaf79c4f08fb48a3700b7c,2026-03-20T07:54:08.543187,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.543188,9999-12-31T00:00:00
MR-042333,EQ-013930,BR-01090,PREVENTIVE,Preventive maintenance - Excavator 30T,2025-08-05,2025-08-08,2025-08-09,1.1,775.38,108.69,884.07,Brenda Young,COMPLETED,UR_MAINTENANCE_RECORDS,f6647c7fe4fa6c8d2135b61967a6da9fee139efb95682814ab26ec07c8b67467,2026-03-20T07:54:08.543253,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.543254,9999-12-31T00:00:00
MR-042334,EQ-012331,BR-01044,PREVENTIVE,Preventive maintenance - Trash Pump 6in,2025-12-18,2025-12-20,2025-12-20,8.8,2632.29,1046.08,3678.37,Diana Martin,COMPLETED,UR_MAINTENANCE_RECORDS,de515e430c23faa1a2ce2d706ccb9b5631ca565fa3c54f6308d1158e99593424,2026-03-20T07:54:08.543319,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.543320,9999-12-31T00:00:00
MR-042335,EQ-010023,BR-01051,CORRECTIVE,Corrective maintenance - Trash Pump 6in,2026-01-11,2026-01-14,2026-01-14,1.0,2631.49,109.56,2741.05,Kerri Nguyen,COMPLETED,UR_MAINTENANCE_RECORDS,a02f4634b72b00fed6fff0b314027e4afebc7fdb69db047280a73e7a6aa723a2,2026-03-20T07:54:08.543386,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.543387,9999-12-31T00:00:00
MR-042336,EQ-013629,BR-01082,PREVENTIVE,Preventive maintenance - Scissor Lift 26ft Rough Terrain,2025-12-03,2025-12-06,2025-12-08,12.6,4659.95,1101.36,5761.31,Dr. Melissa Hunter,COMPLETED,UR_MAINTENANCE_RECORDS,9866dfb62b5a7b7d9e2e0c7c8bf7b594a8e21b33c04692188e579edde037635a,2026-03-20T07:54:08.543454,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.543455,9999-12-31T00:00:00
MR-042337,EQ-013608,BR-01069,INSPECTION,Inspection maintenance - Scissor Lift 32ft Electric,2025-04-19,2025-04-19,2025-04-21,18.5,0.0,2743.32,2743.32,Stephanie Johnson,COMPLETED,UR_MAINTENANCE_RECORDS,e5bc92a23135644a88b0724d4078b0522883f7169e01ced4e3716d56bb0ee3c1,2026-03-20T07:54:08.543520,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.543521,9999-12-31T00:00:00
MR-042338,EQ-012841,BR-01009,INSPECTION,Inspection maintenance - Rough Terrain Crane 30T,2026-03-12,2026-03-13,2026-03-15,14.6,0.0,2005.69,2005.69,Brian Henson,COMPLETED,UR_MAINTENANCE_RECORDS,26c097d5ee446547bea4a9d671fa23f8f16a402bd1c4aaa354bd5e5c403483ef,2026-03-20T07:54:08.543580,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.543581,9999-12-31T00:00:00
MR-042339,EQ-014506,BR-01039,EMERGENCY,Emergency maintenance - Excavator 30T,2026-01-10,2026-01-11,2026-01-11,8.7,3421.62,707.65,4129.27,Angela Kelly,COMPLETED,UR_MAINTENANCE_RECORDS,7ee7674ab3a4f98bef5cb7b4e3dbee3816c9c7ff315b34e634c38ed84c0fee58,2026-03-20T07:54:08.543640,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.543641,9999-12-31T00:00:00
MR-042340,EQ-010459,BR-01046,PREVENTIVE,Preventive maintenance - Indirect Fired Heater 400K BTU,2025-05-17,2025-05-19,2025-05-20,5.5,2549.83,422.72,2972.55,Jason Mccann,COMPLETED,UR_MAINTENANCE_RECORDS,5381bbacfc1b5e9401ba1570cfe35862240ad5fd7531874eeb8b2c19add322bb,2026-03-20T07:54:08.543699,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.543700,9999-12-31T00:00:00
MR-042341,EQ-011188,BR-01021,INSPECTION,Inspection maintenance - Forklift 5K Cushion,2025-05-04,2025-05-05,2025-05-07,22.3,0.0,2075.26,2075.26,Debra Smith,COMPLETED,UR_MAINTENANCE_RECORDS,aa656026071b04e934f38e5f7a7261488dfc399204797cf2c9d6ccd444c7be3f,2026-03-20T07:54:08.543759,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.543759,9999-12-31T00:00:00
MR-042342,EQ-014300,BR-01010,CORRECTIVE,Corrective maintenance - Hot Water Pressure Washer,2025-09-19,2025-09-20,2025-09-21,18.9,4916.32,1439.29,6355.61,Shawn Williams,COMPLETED,UR_MAINTENANCE_RECORDS,8775dcef0c663ccf178f0fdc1be75dac09100307eb053a96387b39b31a36c82d,2026-03-20T07:54:08.543820,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.543821,9999-12-31T00:00:00
MR-042343,EQ-014023,BR-01059,PREVENTIVE,Preventive maintenance - Boom Lift 46ft Straight,2025-12-31,2025-12-31,2026-01-01,8.4,4601.35,820.2,5421.55,Katie Alexander,COMPLETED,UR_MAINTENANCE_RECORDS,9a8e14e8e8fc24fe8969da30d3a1c9a17db223a982ad8029ee1826610d837a00,2026-03-20T07:54:08.543881,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.543882,9999-12-31T00:00:00
MR-042344,EQ-011030,BR-01057,PREVENTIVE,Preventive maintenance - Air-Cooled Chiller 5T,2026-02-25,2026-02-26,2026-02-28,19.1,669.5,1635.48,2304.98,Abigail Blanchard,COMPLETED,UR_MAINTENANCE_RECORDS,177c8184c9c5d7c574767f6210d374f749dca57941013a8c8efe080f959ced70,2026-03-20T07:54:08.543942,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.543942,9999-12-31T00:00:00
MR-042345,EQ-014173,BR-01076,PREVENTIVE,Preventive maintenance - Crawler Dozer,2025-05-16,2025-05-18,2025-05-19,6.1,685.43,533.17,1218.6,Rebecca Fuentes,COMPLETED,UR_MAINTENANCE_RECORDS,addcaaa0e2349e7b9a3fa18af22ecb4f338e43f1f54a210c7c7ce95a477a244e,2026-03-20T07:54:08.544002,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.544003,9999-12-31T00:00:00
MR-042346,EQ-014939,BR-01066,CORRECTIVE,Corrective maintenance - Scissor Lift 19ft Electric,2025-09-03,2025-09-04,2025-09-05,1.5,3072.57,136.67,3209.24,Alexandra Martin,COMPLETED,UR_MAINTENANCE_RECORDS,9fdd3117b241d47cbc6f5c36e475a9ddb8e1f0cd17fed69caaa5ca53af3925ac,2026-03-20T07:54:08.544067,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.544068,9999-12-31T00:00:00
MR-042347,EQ-013575,BR-01002,CORRECTIVE,Corrective maintenance - Wheel Loader,2025-09-27,2025-09-28,2025-09-29,8.2,1533.63,877.12,2410.75,Lisa Johnson,COMPLETED,UR_MAINTENANCE_RECORDS,e4d9307a6fdb5865ae5a8f2343c35a7313b20e9140e0de1db5ee0c205c5a1da0,2026-03-20T07:54:08.544134,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.544135,9999-12-31T00:00:00
MR-042348,EQ-013386,BR-01084,PREVENTIVE,Preventive maintenance - Trash Pump 3in,2025-12-23,2025-12-25,2025-12-26,6.3,2077.59,531.9,2609.49,Wayne Carpenter,COMPLETED,UR_MAINTENANCE_RECORDS,72aabe13781c98597371622fe548b16889c2329afc62b41574c97d4afaece138,2026-03-20T07:54:08.544204,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.544205,9999-12-31T00:00:00
MR-042349,EQ-011384,BR-01074,PREVENTIVE,Preventive maintenance - Articulating Boom 66ft Electric,2025-05-28,2025-05-28,2025-05-29,3.5,2196.98,487.13,2684.11,Angela Casey,COMPLETED,UR_MAINTENANCE_RECORDS,3eb96a694d5caff84bc9787d6e38301b7dd9cc2e4fe55bed00f33d71a8cbf1a4,2026-03-20T07:54:08.544271,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.544272,9999-12-31T00:00:00
MR-042350,EQ-012042,BR-01080,EMERGENCY,Emergency maintenance - Boom Lift 80ft Straight,2025-05-24,2025-05-27,2025-05-28,3.8,958.21,440.77,1398.98,Pedro Carter,COMPLETED,UR_MAINTENANCE_RECORDS,5ecddf8ce44c1d019fc6efd5a9a7d32c38e695d796696e99338cf56ecd444db1,2026-03-20T07:54:08.544336,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.544337,9999-12-31T00:00:00
MR-042351,EQ-010489,BR-01021,PREVENTIVE,Preventive maintenance - Compact Track Loader,2025-06-07,2025-06-09,2025-06-10,11.6,1505.15,1219.02,2724.17,Crystal Ray,COMPLETED,UR_MAINTENANCE_RECORDS,fc59d688f73977584327293dd0c86c3ca6944f0d2e3ca0c95527122259a51aee,2026-03-20T07:54:08.544403,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.544404,9999-12-31T00:00:00
MR-042352,EQ-011883,BR-01095,CORRECTIVE,Corrective maintenance - Air Compressor 375 CFM,2026-02-11,2026-02-14,2026-02-14,16.7,3496.24,2174.32,5670.56,Brooke Jones,COMPLETED,UR_MAINTENANCE_RECORDS,fc37366032db30de67b1041eb7c02be6fc9cac6ec6fac34106426f9becfbc440,2026-03-20T07:54:08.544470,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.544471,9999-12-31T00:00:00
MR-042353,EQ-013377,BR-01041,EMERGENCY,Emergency maintenance - All Terrain Crane 50T,2025-06-25,2025-06-28,2025-06-30,15.5,2262.66,1364.55,3627.21,Brian James,COMPLETED,UR_MAINTENANCE_RECORDS,ad88114d11f1b80d7ba7290fdf568f25ce276ab80cae53dd128309db808d4a39,2026-03-20T07:54:08.544536,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.544536,9999-12-31T00:00:00
MR-042354,EQ-012348,BR-01039,INSPECTION,Inspection maintenance - Generator 100kW Diesel,2025-03-22,2025-03-25,2025-03-26,6.2,0.0,747.64,747.64,Kenneth Smith,COMPLETED,UR_MAINTENANCE_RECORDS,62ad33375f51d63fa9a7e9787934141789233bc1b67fbddd06167ec3fd3f9e96,2026-03-20T07:54:08.544594,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.544595,9999-12-31T00:00:00
MR-042355,EQ-012565,BR-01093,PREVENTIVE,Preventive maintenance - Generator 60kW Diesel,2025-06-18,2025-06-21,2025-06-22,22.0,484.78,2741.96,3226.74,James Russell,COMPLETED,UR_MAINTENANCE_RECORDS,e01e8b49db156b899311e6382ba9b4042d294e6287aa449d5915e2153b686cb0,2026-03-20T07:54:08.544653,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.544654,9999-12-31T00:00:00
MR-042356,EQ-012382,BR-01092,PREVENTIVE,Preventive maintenance - Trash Pump 3in,2025-09-03,2025-09-05,2025-09-05,23.0,4193.08,2518.47,6711.55,Donald Ochoa,COMPLETED,UR_MAINTENANCE_RECORDS,4cdbd4510066f0a061b5b805414bf5e0163498921426cb076f98d49845fa57f2,2026-03-20T07:54:08.544712,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.544713,9999-12-31T00:00:00
MR-042357,EQ-014597,BR-01075,PREVENTIVE,Preventive maintenance - Rough Terrain Crane 30T,2025-05-22,2025-05-22,2025-05-24,20.2,79.83,1678.39,1758.22,Kathryn Smith,COMPLETED,UR_MAINTENANCE_RECORDS,02717ed1e976ad22ba76476b8943814f551aae3b19e85a5c70499542ed9b1327,2026-03-20T07:54:08.544772,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.544773,9999-12-31T00:00:00
MR-042358,EQ-014315,BR-01052,INSPECTION,Inspection maintenance - Hot Water Pressure Washer,2025-10-02,2025-10-05,2025-10-07,12.5,0.0,1081.85,1081.85,Taylor Morgan,COMPLETED,UR_MAINTENANCE_RECORDS,1631db46bf9e217a64ede27acff2a99a40e3fc4bfec699e92bb2bba8136e823e,2026-03-20T07:54:08.544832,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.544833,9999-12-31T00:00:00
MR-042359,EQ-011063,BR-01078,CORRECTIVE,Corrective maintenance - Forklift 5K Cushion,2025-06-01,2025-06-03,2025-06-03,17.2,1641.04,1609.02,3250.06,Lori Rodriguez,COMPLETED,UR_MAINTENANCE_RECORDS,092e25530fd33d0bc024815f297c73c1b4fd8cf355b9f1530f67944a879fda66,2026-03-20T07:54:08.544893,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.544893,9999-12-31T00:00:00
MR-042360,EQ-012830,BR-01001,INSPECTION,Inspection maintenance - Generator 200kW Diesel,2025-08-03,2025-08-04,2025-08-06,23.6,0.0,2025.98,2025.98,Rick Lee,COMPLETED,UR_MAINTENANCE_RECORDS,31a7d254315a9837f8f293baf56c5175940aa8222ffcac859411f8cbc747af88,2026-03-20T07:54:08.544957,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.544958,9999-12-31T00:00:00
MR-042361,EQ-011603,BR-01019,INSPECTION,Inspection maintenance - Boom Lift 80ft Straight,2025-04-14,2025-04-14,2025-04-15,20.3,0.0,2731.02,2731.02,Paula Stanley,COMPLETED,UR_MAINTENANCE_RECORDS,8e12b237c549f89dea0ea40a2ffc284a22f5244b2bdfc36ed92a93c8548cfcfc,2026-03-20T07:54:08.545024,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.545025,9999-12-31T00:00:00
MR-042362,EQ-011447,BR-01019,EMERGENCY,Emergency maintenance - Generator 20kW Diesel,2025-12-18,2025-12-19,2025-12-19,10.1,2606.4,1472.42,4078.82,Joseph Hebert,COMPLETED,UR_MAINTENANCE_RECORDS,675aa41dcc073a4d30b45af10e5e75ba4e0c6ed86a3327e206b4ef13b383c7c6,2026-03-20T07:54:08.545085,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.545085,9999-12-31T00:00:00
MR-042363,EQ-010770,BR-01061,CORRECTIVE,Corrective maintenance - Telehandler 6K 36ft,2026-02-01,2026-02-03,2026-02-04,10.1,4913.28,924.87,5838.15,Kimberly Davis,COMPLETED,UR_MAINTENANCE_RECORDS,c7ec8229aa41255ca1d3ebdde0fb7d22e2d6816f37724791d09ee4d0787ab97d,2026-03-20T07:54:08.545146,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.545147,9999-12-31T00:00:00
MR-042364,EQ-013842,BR-01073,PREVENTIVE,Preventive maintenance - Air-Cooled Chiller 5T,2026-02-25,2026-02-25,2026-02-26,23.2,1291.82,1903.84,3195.66,Briana White,COMPLETED,UR_MAINTENANCE_RECORDS,6dcaddc3d43c5b27797aae054d901cfc9d27dff362a79b9cc07694273f078f6a,2026-03-20T07:54:08.545213,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.545214,9999-12-31T00:00:00
MR-042365,EQ-013939,BR-01035,CORRECTIVE,Corrective maintenance - Welder Generator 500A,2025-05-16,2025-05-16,2025-05-16,11.9,2787.07,1732.5,4519.57,David Sutton,COMPLETED,UR_MAINTENANCE_RECORDS,3cec07072649287c9b2f7c661d88e0cb255c8be9c19337ed18cbcad4accb6d81,2026-03-20T07:54:08.545278,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.545279,9999-12-31T00:00:00
MR-042366,EQ-010344,BR-01065,PREVENTIVE,Preventive maintenance - Scissor Lift 26ft Rough Terrain,2025-11-16,2025-11-17,2025-11-18,15.6,302.22,1945.21,2247.43,Isabel Li,COMPLETED,UR_MAINTENANCE_RECORDS,d2721195a7f17d137721d2a9350a69315ac780c8e9f95b11af09b74c9d0fe661,2026-03-20T07:54:08.545345,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.545346,9999-12-31T00:00:00
MR-042367,EQ-012372,BR-01030,PREVENTIVE,Preventive maintenance - Forklift 12K Diesel,2025-07-28,2025-07-29,2025-07-30,13.7,2232.95,1223.07,3456.02,John Garrett,COMPLETED,UR_MAINTENANCE_RECORDS,8dc15c0dfc2d8d97b39d5ea14431c00965b74eea08b191cd8e42375e07952449,2026-03-20T07:54:08.545411,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.545411,9999-12-31T00:00:00
MR-042368,EQ-014971,BR-01094,PREVENTIVE,Preventive maintenance - Forklift 8K Pneumatic,2025-12-15,2025-12-17,2025-12-19,18.6,4512.94,1892.01,6404.95,James Blevins,COMPLETED,UR_MAINTENANCE_RECORDS,6456b1a0c3683fc55f61c11514f4ee0fd497285ad8e8148bb35a38b5cbc582f1,2026-03-20T07:54:08.545477,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.545477,9999-12-31T00:00:00
MR-042369,EQ-012327,BR-01034,INSPECTION,Inspection maintenance - Boom Lift 80ft Straight,2025-12-29,2025-12-29,2025-12-31,20.2,0.0,2489.01,2489.01,David Chavez,COMPLETED,UR_MAINTENANCE_RECORDS,4663570a00de8bc6d44f3efbe30aa8b9ca53a1c5fef876580470e388e168df72,2026-03-20T07:54:08.545541,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.545542,9999-12-31T00:00:00
MR-042370,EQ-012019,BR-01055,INSPECTION,Inspection maintenance - Forklift 12K Diesel,2025-05-24,2025-05-26,2025-05-28,7.5,0.0,637.01,637.01,Bianca Beard,COMPLETED,UR_MAINTENANCE_RECORDS,933ff1483496bbb4193ad362576b2b2c83e3f4aaa12509e1a47d9c2927e570d4,2026-03-20T07:54:08.545602,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.545602,9999-12-31T00:00:00
